squareMeters,numberOfRooms,hasYard,hasPool,floors,cityCode,cityPartRange,numPrevOwners,hasGuestRoom,price,category
43204,15,1,0,22,80632,9,5,4,4322877.5,0
70279,14,0,1,31,68228,7,7,3,7035681.5,0
99303,44,1,0,76,81618,7,10,7,9940504.8,0
52952,8,1,1,36,67728,7,6,7,5303295.9,1
40139,95,0,1,27,56384,4,3,9,4017300.1,0
26960,63,1,1,5,98398,1,2,2,2699467.4,1
21726,10,0,0,20,89782,5,5,9,2173491.6,0
18098,25,1,0,23,57051,9,4,2,1813099.8,0
23519,20,1,0,31,42864,8,4,8,2358426.2,0
50949,50,1,0,9,81910,4,6,10,5097163.6,0
80834,22,0,1,45,14315,3,5,7,8089908.3,0
77743,40,1,1,8,26015,4,7,3,7780280.1,0
97124,78,1,1,79,87950,10,8,8,9725279,0
80459,43,1,0,25,95838,9,7,4,8050098.1,0
59237,54,1,0,85,38743,8,3,6,5932547.2,0
43579,14,1,0,87,27799,4,4,5,4361420.9,0
10484,38,0,0,43,170,7,10,7,1051974.6,0
19907,31,0,1,47,24556,7,7,7,1996937,0
68643,71,1,1,2,78777,5,1,9,6870485,0
67457,7,1,1,57,35135,7,2,1,6757663.3,0
44593,83,0,1,21,45854,8,10,3,4465177.5,0
56339,100,1,1,21,98532,3,10,8,5642801.2,0
74817,9,1,0,53,77016,4,8,7,7490782.6,0
51109,17,0,0,38,4564,10,6,1,5114433.7,0
63601,24,1,0,51,72190,4,2,5,6368141.6,0
72926,35,0,0,28,52085,6,10,7,7295797.1,0
1562,85,1,1,31,78230,5,6,9,167143.6,0
2536,88,1,0,25,76785,10,5,0,258795.8,0
44175,43,0,0,1,69678,9,9,5,4418372.5,0
4069,39,0,1,3,45738,5,5,2,411451.3,0
73082,54,1,1,18,41242,7,9,10,7318776.7,0
37718,79,0,0,5,25226,2,10,9,3772814.4,0
47386,36,0,1,73,187,8,8,0,4746476.2,0
33871,85,0,1,64,56974,8,6,4,3394030.8,0
45406,53,1,0,54,25031,9,9,6,4545686.8,0
66434,80,0,0,16,65059,6,8,0,6644460.9,0
23684,95,0,0,76,41456,5,10,8,2370875.3,0
47177,80,1,1,25,44490,8,4,10,4726802.2,0
61661,10,0,0,33,3,3,10,2,6168562.4,0
449,31,0,0,59,56485,6,2,10,50344.1,0
66648,48,0,1,52,1898,2,10,0,6670719.9,0
48757,41,0,0,51,13126,7,4,0,4879405.7,0
23558,42,0,0,65,70699,9,2,2,2359701,0
56223,42,1,1,31,75941,6,5,10,5629298.6,0
14137,68,1,1,50,38652,8,7,6,1425174.1,0
59386,85,0,1,27,38284,8,4,5,5942766,0
34826,55,1,0,2,95710,9,2,1,3488059.1,0
12785,91,0,1,35,29170,10,8,3,1284860.9,0
72587,98,1,1,20,67127,9,5,7,7265382.8,1
69804,90,1,0,8,54462,5,2,8,6984611.7,0
63915,11,0,0,72,46601,10,6,1,6396088.2,0
24415,76,0,0,4,62039,7,9,10,2442299.9,0
91007,49,0,0,6,34754,9,7,7,9101688.4,0
24023,47,1,0,11,57123,1,6,9,2405911.8,0
66716,22,1,0,72,95057,8,10,8,6678899.3,0
44653,35,0,1,78,75252,1,1,2,4473832.2,0
91013,1,0,1,65,53061,9,9,4,9111320,0
14725,14,1,0,69,55962,4,4,0,1484099.7,0
61115,48,0,1,56,91611,1,10,8,6116454.1,0
90925,25,0,0,45,56189,5,3,5,9094635.7,0
54717,52,1,1,3,67749,3,6,7,5478930.9,0
53708,81,1,0,73,23097,3,4,1,5378041.6,0
55413,32,1,1,64,27272,3,5,2,5551048.8,1
74875,98,1,1,7,78989,3,4,1,7495681.7,1
65844,13,0,1,68,38885,2,2,7,6587579.8,0
28613,95,0,0,13,26626,3,6,6,2862135.7,0
99458,94,1,1,77,6721,10,1,4,9957307.4,0
69399,77,0,0,1,23261,2,6,8,6940277.3,0
51237,92,1,1,32,9328,7,9,7,5130743.7,1
29276,42,0,0,41,10763,9,2,9,2928782.7,0
50938,33,1,1,49,82322,1,5,6,5103724.4,1
39614,97,0,1,66,37972,3,8,9,3968931.1,0
5758,77,1,0,57,46266,2,8,9,581130,0
60562,10,0,1,4,74477,6,5,5,6061364.4,0
28048,63,0,0,93,41654,4,1,3,2806887.8,0
92649,28,1,0,54,66400,3,4,0,9270413.5,0
16354,4,1,1,53,61599,4,3,5,1645035.9,1
50418,43,0,0,64,75051,10,7,7,5047372.6,0
20075,25,0,0,87,48709,10,3,1,2010227,0
54729,30,1,1,9,20767,3,2,6,5479404.1,0
34767,13,0,0,91,10449,7,1,9,3481346.7,0
31388,17,1,1,18,82136,1,1,1,3145817.5,0
37134,83,1,1,9,59284,7,1,2,3718807.5,1
14011,99,0,1,59,34664,6,2,1,1408285.2,0
87589,54,0,1,80,48335,6,2,0,8769157.6,0
40993,16,0,1,7,50040,6,8,7,4102780.7,0
92811,3,0,1,91,55214,5,5,0,9293471.4,0
26867,6,0,0,30,26778,10,10,0,2690300,0
49170,96,0,1,21,44018,9,3,5,4923152.1,0
77081,67,0,1,54,81670,10,5,1,7711931.5,0
66959,87,1,0,36,6018,4,8,9,6699322,0
82458,93,0,1,14,37295,4,9,7,8250503.1,0
85615,68,1,1,63,32039,9,3,8,8572770.9,0
61803,22,1,1,39,16975,4,2,1,6187398.5,0
93190,51,0,0,44,67570,5,5,7,9322069.8,0
79240,53,1,0,66,70466,1,3,4,7928275.4,0
86184,99,1,1,42,14009,1,4,1,8625590.3,1
57097,65,0,1,31,27120,2,7,2,5715926.1,0
683,91,1,1,31,75419,10,3,10,76430.9,0
22255,70,1,1,65,43995,10,3,8,2239467.2,0
43586,12,1,0,96,16475,2,6,7,4366236.5,0
55472,44,0,1,13,87433,5,6,0,5553013.8,0
58253,15,1,0,94,64455,5,1,0,5832546.4,0
46308,73,0,0,97,40354,4,5,4,4639736.9,0
65961,29,0,1,18,92444,3,10,1,6600131.7,0
77262,19,0,1,38,41026,8,5,7,7732674,0
48399,78,0,1,72,25868,1,2,6,4847310.7,0
75402,59,0,1,21,30993,3,10,8,7545050.3,0
54750,10,0,0,69,34626,4,4,0,5481119,0
25968,74,1,0,4,78812,6,5,10,2601762.2,0
28993,96,1,0,3,12275,3,6,10,2902643.8,0
28605,2,0,1,25,63712,7,6,1,2866459.3,0
68184,64,0,0,85,64961,8,4,10,6823394.8,0
98283,41,0,1,8,19613,1,9,4,9833681.3,0
95238,100,1,0,54,1606,8,9,1,9530991.9,0
67519,85,0,0,55,40410,9,10,0,6754271.4,0
33608,38,1,0,18,77318,6,2,10,3365171.8,0
22851,5,0,0,22,49622,6,10,6,2287033.1,0
69165,16,1,0,10,91418,7,5,5,6919982.9,0
15321,53,0,0,8,57521,1,4,1,1533279.4,0
74477,22,1,1,27,61997,9,8,6,7454179.4,1
17668,50,1,0,25,3614,8,9,9,1771537.5,0
19794,27,1,1,19,57162,1,5,10,1985050.2,1
21294,54,1,1,44,30584,3,7,8,2140798.7,1
56753,6,0,0,99,93389,9,6,7,5682190.2,0
35753,5,1,0,28,66317,5,10,6,3580868.7,0
14118,59,1,1,37,73671,3,5,10,1418040.1,0
39307,19,0,1,55,59330,9,3,2,3937946.9,0
21477,49,0,1,18,22096,1,8,2,2152653.2,0
52264,50,1,1,89,83169,3,6,10,5230980.6,1
61350,4,1,0,92,26720,3,2,10,6139665.5,0
71993,95,1,1,79,84589,6,4,3,7211507.2,0
60450,32,1,0,31,86523,1,9,4,6051258.6,0
42791,21,0,0,38,85417,7,5,5,4281322.8,0
9289,50,0,0,59,15072,7,6,1,934488.8,0
84888,51,0,0,6,70938,10,2,0,8489801.7,0
45867,84,1,1,25,94070,1,6,5,4594103.9,0
72100,93,1,1,97,15019,3,1,4,7226586.5,1
13381,45,0,0,69,363,1,8,0,1340414.3,0
27690,26,0,0,31,27913,1,9,4,2772656,0
18149,46,1,1,92,95781,4,4,8,1829948.2,1
85154,10,1,0,33,69408,10,6,5,8518699.4,0
10851,17,0,1,95,43292,1,4,5,1095539.9,0
19214,90,0,1,42,9440,2,8,9,1925120,0
93450,23,1,0,63,15145,10,9,8,9350673.1,0
25051,36,0,0,32,81086,9,5,1,2506485.7,0
54300,96,1,1,60,81415,6,10,4,5442438.1,0
22241,59,0,0,39,86069,7,3,3,2225712,0
26853,57,0,1,28,14115,1,9,6,2689625.5,0
42360,13,0,0,59,5879,6,6,6,4239495.2,0
50710,94,0,0,6,64388,1,4,2,5071797.1,0
7512,27,1,1,24,27327,3,4,7,758423.9,1
28956,3,0,1,2,30673,6,6,8,2898953.1,0
71001,74,0,0,46,87640,9,6,4,7104645.8,0
96364,31,1,1,59,48110,6,10,4,9648728.5,0
74315,47,1,0,17,73104,4,7,8,7435387.2,0
4487,62,1,0,64,82960,2,10,4,456380,0
75066,25,1,1,79,5708,1,6,0,7519416.1,0
81374,87,1,1,15,21924,4,4,7,8143861,1
92490,34,0,0,44,83288,7,8,4,9250743.5,0
24686,87,1,1,58,87064,4,8,1,2474395.5,0
81548,51,1,1,71,43662,4,3,2,8161315.6,0
83789,40,0,0,55,85979,7,10,6,8382124.2,0
82407,75,0,0,70,93627,1,6,1,8244581.9,0
15763,38,0,0,58,3877,2,7,8,1581323.4,0
56191,30,0,1,78,31317,1,5,2,5629430.7,0
93324,100,1,1,38,53010,7,4,10,9343406.4,0
75039,5,1,1,26,32066,2,8,2,7512308.1,0
24270,73,0,1,96,43678,1,9,0,2436202.5,0
19277,85,1,1,34,51286,2,2,1,1936026,1
48799,55,1,0,87,94670,4,9,4,4886995.7,0
86184,38,1,0,50,72903,5,5,5,8624330.2,0
21217,20,0,1,47,51241,6,3,9,2127258.5,0
90679,5,0,0,97,18800,9,9,0,9072340.9,0
75873,6,0,0,10,4349,5,3,10,7588881.5,0
58091,46,1,0,2,96268,2,4,3,5813567.4,0
89396,86,0,1,97,33928,6,5,4,8949480.3,0
87867,25,0,0,43,69103,2,10,3,8788119.4,0
62655,32,0,0,76,62786,2,6,9,6270255.7,0
55840,85,1,0,14,59649,3,6,6,5587969.2,0
28720,60,1,0,2,21334,10,9,10,2876831.3,0
79783,4,0,1,26,86726,5,1,7,7983955.3,0
68260,89,0,0,69,61998,1,10,6,6829892.6,0
4113,64,1,0,22,58247,9,5,4,416148.3,0
29556,91,1,1,33,43869,2,4,2,2962632,1
90300,66,1,0,88,51582,1,1,5,9037944.8,0
80439,77,0,0,89,77584,1,7,2,8046219.9,0
89245,86,1,1,19,94289,4,9,2,8930367.7,0
42540,68,1,1,51,14618,10,10,2,4264337.9,0
2978,3,1,1,29,46118,3,7,5,307536.1,1
43038,18,1,0,62,52253,6,6,1,4307230.6,0
65201,87,0,1,21,89581,2,10,9,6522337.7,0
16200,79,0,0,40,3591,2,6,7,1621661.1,0
24095,45,0,0,2,57157,1,3,1,2409945.7,0
10503,94,0,1,95,71900,3,3,2,1058224.5,0
90338,17,1,0,52,68673,8,8,5,9040287.5,0
58402,85,1,0,65,95691,8,8,3,5848466.1,0
7431,62,1,1,83,71458,9,9,4,749725.3,0
55047,22,1,1,15,32537,10,1,3,5512488.3,0
78897,58,0,1,96,88501,1,5,0,7901129.7,0
52123,32,1,0,52,38055,5,4,6,5219801.7,0
41157,22,1,0,8,29853,9,1,2,4119982.5,0
12838,35,1,0,10,47345,1,2,5,1286311.4,0
18285,70,1,1,87,67500,9,7,0,1835040.3,1
33435,33,0,1,43,78940,3,1,4,3349314,0
77618,78,1,0,29,38605,5,8,1,7768108.9,0
64044,31,0,0,43,8926,6,10,2,6406275.1,0
69788,12,0,0,42,74609,8,2,1,6980862,0
5208,61,0,1,69,65029,10,7,1,526474.3,0
69952,78,0,0,93,75348,1,8,7,7001508.6,0
9613,95,0,1,29,30000,10,3,6,969559.9,0
79915,51,1,0,8,78046,10,6,6,7994470.5,0
99636,89,1,0,30,85552,6,5,3,9969033,0
37822,23,0,0,71,28785,4,10,9,3785912.1,0
33726,28,0,0,59,27869,6,4,5,3376333.2,0
97854,70,0,1,43,55993,1,5,9,9792071.1,0
80266,22,0,0,75,59679,7,7,6,8030275.2,0
48875,93,0,1,19,88018,1,1,8,4892360.9,0
35019,50,1,1,98,92394,1,3,4,3510681.1,1
55020,34,0,0,14,43593,9,9,4,5503232.1,0
29256,41,1,0,87,64566,8,3,9,2933216.1,0
26943,60,0,0,27,75681,9,6,2,2697365.4,0
11050,63,1,0,5,55473,3,1,9,1107198.3,0
47413,66,0,0,91,61968,8,6,3,4743556.5,0
20002,12,1,1,76,77642,9,6,3,2015304.7,0
60216,14,1,1,97,84535,9,4,10,6031741.2,0
83275,77,1,0,54,29279,6,5,2,8331662.9,0
80150,77,0,1,62,926,10,8,4,8022700.1,0
38057,50,1,0,43,4946,9,8,3,3809962.7,0
53449,7,1,1,33,79386,1,7,0,5352469.4,0
33785,14,0,0,17,46932,8,5,10,3380715.2,0
9463,60,1,0,80,89885,8,4,0,956197.1,0
94370,55,1,1,21,83209,5,2,4,9445972.3,0
44698,15,0,0,38,13007,5,10,4,4473490.3,0
75743,76,1,0,32,26354,6,9,6,7580464.4,0
17622,42,1,0,100,56267,5,2,1,1767131.5,0
62662,28,0,0,92,8650,2,10,7,6271685.3,0
17346,74,0,1,79,12046,1,4,3,1740674,0
88899,84,0,1,23,34472,8,5,4,8893227,0
72447,68,1,0,99,48157,6,9,10,7257991.2,0
40555,76,1,0,62,928,4,3,10,4061001.3,0
91095,2,1,0,33,22508,1,10,5,9115770.8,0
69810,37,0,1,67,50185,2,4,6,6986464.3,0
27533,63,1,0,87,78291,4,2,7,2761258.9,0
75271,69,0,1,74,33145,3,2,0,7537873.2,0
42010,70,0,1,90,68388,10,3,8,4206362.7,0
2169,96,0,1,48,9503,7,10,3,221299.2,0
29004,70,0,1,24,49297,7,9,9,2905549.2,0
32966,11,0,1,44,45631,4,6,8,3303709.1,0
14859,82,1,1,17,59413,10,6,9,1492436.2,0
33640,9,0,1,18,35374,5,4,8,3367992.5,0
73808,6,1,1,14,91163,5,8,6,7388725.2,0
30807,99,0,0,54,294,2,8,0,3083235.8,0
14243,85,0,1,90,39289,9,8,2,1430473.6,0
82190,65,0,0,81,93480,6,7,8,8221240.9,0
31968,87,0,1,76,11119,1,1,5,3203508.5,0
23558,26,1,0,33,49364,3,3,1,2359810.6,0
81063,98,0,1,60,35456,8,6,10,8113870.8,0
9542,60,1,1,2,16762,3,8,2,962999.8,1
39699,74,0,1,89,9591,8,9,0,3977888.5,0
50788,64,0,1,68,30437,5,1,10,5087258.8,0
41681,12,1,1,85,68280,1,1,10,4173046.1,0
3798,53,1,0,39,51619,3,8,4,385544.4,0
31044,53,0,0,16,5535,1,10,5,3106033.9,0
46291,97,0,1,33,74303,6,6,9,4633898.8,0
15727,25,1,0,55,17489,1,7,8,1577602.7,0
67555,40,0,0,79,46536,9,7,1,6758958.8,0
1903,2,0,0,97,78180,2,2,10,193030.7,0
67271,60,1,1,79,50779,5,7,4,6737040.1,1
39217,7,1,1,78,12508,8,9,7,3932893.7,0
62532,26,1,0,52,35831,3,2,10,6261175.8,0
36239,59,1,1,78,83657,8,2,1,3634312,1
11987,48,1,0,53,34594,9,4,1,1203183.8,0
32862,39,0,1,83,10742,4,3,1,3296039.3,0
10983,10,0,1,4,49671,4,3,4,1100529.1,0
94294,38,1,1,30,74452,5,9,3,9439785.4,1
11157,49,0,0,90,5985,7,10,5,1120482,0
59018,35,1,0,49,34228,10,1,5,5907138.1,0
84807,34,0,0,22,39535,6,2,2,8482192.8,0
31585,42,1,0,50,85871,4,6,7,3165163.6,0
44670,41,1,1,3,24224,2,2,9,4470923.2,1
16951,20,0,0,60,17641,10,10,5,1701160.1,0
5892,32,1,1,83,91182,7,6,8,601283.5,0
24971,65,0,0,85,30857,5,7,5,2501574.4,0
56217,69,1,0,61,28095,1,9,0,5629960.1,0
6138,92,0,0,38,64051,8,1,9,617184.8,0
37582,17,1,1,27,58259,10,10,7,3769640.9,1
18848,89,0,0,36,85574,5,8,1,1887019.3,0
12107,15,0,0,9,53025,6,5,9,1211581.1,0
71523,87,0,1,42,92755,8,5,4,7159041.2,0
88328,91,1,0,63,2451,2,1,10,8840872.2,0
22304,42,0,1,37,11188,1,2,3,2235124,0
90523,63,1,1,6,78948,7,6,0,9058136.1,0
91987,31,1,0,90,74739,10,1,0,9208316.3,0
57719,86,1,1,60,44354,7,4,10,5779467.7,0
87073,2,0,1,95,20816,3,9,6,8719452.5,0
1878,68,0,1,48,24582,7,3,1,195927.5,0
47184,40,1,1,54,10697,5,8,10,4724350.1,1
45511,33,1,0,44,40240,6,4,0,4558309.3,0
98450,23,0,0,33,73903,3,9,9,9848719.9,0
38551,8,1,1,74,55782,9,1,0,3867229.2,0
1359,99,0,1,90,32645,6,6,0,145834.6,0
76903,36,0,0,40,30067,1,8,6,7694030,0
67496,23,0,0,26,16401,2,2,4,6752379.9,0
39756,22,0,1,23,35568,8,4,8,3980007.9,0
25643,6,1,1,34,18418,6,8,6,2571876.1,0
14043,8,1,0,92,19843,4,9,6,1415900.4,0
82311,85,0,0,98,52171,8,4,0,8239353.2,0
9333,96,1,1,9,95132,5,1,1,939398.5,1
36563,46,0,0,4,69259,5,7,10,3657222.1,0
33427,23,1,1,99,20168,6,3,8,3351101,1
52552,83,0,1,55,48564,8,7,2,5262997.6,0
1294,31,1,0,83,64467,2,2,4,142745.1,0
19382,95,1,1,30,14352,9,8,3,1943992.4,1
62805,89,0,1,67,53836,3,7,8,6288112.9,0
76045,48,0,0,4,35808,10,7,7,7605336,0
11660,45,0,1,25,85834,10,4,8,1169525.9,0
65965,87,1,1,46,52325,9,4,5,6607805.8,0
18243,4,0,0,22,64376,1,7,0,1826399.5,0
45620,49,1,1,63,81978,7,5,4,4572312.2,0
95620,43,1,0,6,42227,8,2,4,9564517.1,0
44159,61,0,0,76,59704,4,9,6,4422962,0
56819,66,1,0,55,12174,5,10,6,5688459.7,0
45681,8,1,0,91,31308,1,8,6,4575079.3,0
45885,30,1,1,78,6898,5,10,6,4598304.1,1
42781,53,1,0,13,19280,10,4,10,4280444.5,0
48919,26,0,0,48,22072,6,7,1,4896296.6,0
4846,64,0,0,25,688,2,2,1,486151.5,0
31160,53,1,0,64,984,10,10,0,3125704.3,0
7033,2,0,1,37,71260,9,10,10,708252.1,0
72797,79,0,0,80,15203,7,1,1,7286052,0
59068,56,0,0,43,58418,5,8,6,5910960.7,0
10737,4,1,1,59,43155,3,1,2,1083375.6,0
5798,38,0,1,15,80266,8,3,1,586009,0
63396,36,0,1,95,64240,6,10,1,6347194.8,0
12196,85,0,1,17,72129,10,2,6,1223454.7,0
45271,4,0,0,61,84187,8,2,10,4533164.6,0
53885,68,0,0,36,16515,1,9,9,5392191.3,0
21006,46,0,0,6,35375,6,8,2,2101763.4,0
99184,35,0,0,21,14204,7,10,5,9920683.6,0
27569,99,1,1,69,75363,1,8,0,2765641.9,1
11064,83,0,0,58,10629,4,7,9,1108539.2,0
60299,99,1,1,30,64649,2,3,0,6035836.4,1
43337,14,0,0,98,74760,2,8,8,4334979.3,0
6738,86,1,0,60,90438,6,5,10,680185.3,0
7939,76,1,1,56,67977,1,4,8,806926.1,0
33316,89,0,1,72,44095,5,4,8,3340809,0
28193,61,1,0,96,66975,9,5,6,2833176.1,0
60768,52,0,1,65,32685,3,1,2,6083121,0
405,38,0,1,91,19931,4,9,0,54382.3,0
78229,55,1,1,41,43990,4,5,9,7831558.1,1
38892,78,0,1,50,87567,8,10,8,3898426.8,0
16834,67,1,0,54,60701,5,8,0,1691557.9,0
98767,58,1,0,80,4181,5,7,10,9881688.7,0
19931,71,0,1,58,81797,3,7,8,1998436.4,0
94165,57,1,1,33,90515,5,3,4,9425553.3,0
3166,57,0,1,38,78583,3,5,9,322863.6,0
14307,76,1,0,59,87315,10,5,7,1438756.9,0
74927,58,0,0,17,65895,1,5,1,7494035.3,0
46132,94,1,0,90,78173,2,7,8,4624268.3,0
93683,61,0,0,4,77856,9,4,3,9369675.9,0
22136,56,0,0,100,93052,3,4,3,2217451.2,0
22334,5,0,1,49,96183,7,9,5,2239252.7,0
94723,15,0,1,23,58166,4,2,10,9476464.6,0
525,39,0,0,62,88189,7,1,10,56225.4,0
44111,53,1,1,75,76720,8,10,1,4421849.2,0
50839,28,0,1,60,87383,6,5,0,5088531.5,0
81019,81,0,1,84,60447,8,10,9,8108376.1,0
36137,72,0,1,31,67680,8,4,9,3619989,0
56439,84,1,1,29,54971,1,2,2,5650606,1
1937,54,1,0,90,29408,2,5,7,201865.9,0
93001,36,0,1,82,4114,3,7,10,9310693.2,0
67233,36,0,0,84,86885,10,5,3,6731477.8,0
55682,71,0,1,38,715,10,10,7,5575110.4,0
97897,63,1,1,91,62818,4,9,10,9799105,0
66836,68,1,0,63,33390,5,1,2,6692953.7,0
78235,8,1,1,31,11231,8,2,4,7835672.9,0
32419,36,1,1,68,268,9,5,0,3253478.1,0
54995,7,1,1,72,21630,8,8,3,5507408,0
7133,86,1,1,53,19117,8,2,4,723366.9,1
48223,48,1,0,30,28039,7,10,2,4826979.6,0
28354,54,0,1,15,18111,3,5,8,2842100,0
63613,83,0,1,76,53257,1,3,0,6370994.7,0
40812,52,1,0,59,80013,6,3,10,4088680.8,0
40736,55,1,1,46,20797,7,5,3,4087187.4,1
93690,94,1,0,31,74695,5,2,2,9372359.5,0
50276,26,0,0,45,89868,3,1,10,5030850.8,0
21294,65,0,1,3,75462,4,3,10,2133300.1,0
99074,67,1,0,100,70776,10,7,7,9914551.1,0
24979,45,1,1,62,28179,9,5,2,2508814.1,1
41441,21,1,0,88,92629,4,9,5,4156420,0
97857,20,0,1,61,85973,10,8,8,9790445.7,0
65931,71,0,0,84,85353,4,7,4,6595633.7,0
39077,15,0,0,33,50692,10,8,6,3908929.5,0
95690,10,0,1,65,3769,9,5,1,9573812.1,0
82236,49,1,1,81,28908,4,8,8,8231424.8,1
36539,68,1,1,49,28123,1,2,10,3664156.4,0
99491,47,1,0,51,86141,9,1,1,9957075,0
32185,27,1,0,12,26136,10,7,7,3221329.8,0
59183,22,0,0,54,54858,3,2,0,5924125.4,0
11006,48,1,1,87,26688,1,2,7,1107901.5,1
24025,18,1,1,97,92667,10,4,9,2415923.9,1
92120,25,0,1,67,72326,1,4,2,9219455.1,0
63342,21,1,1,86,91993,4,2,8,6349697.7,1
91418,76,1,0,98,3281,7,8,3,9152058.2,0
99151,76,1,0,17,86946,6,10,6,9918352,0
31429,17,1,1,78,8651,4,5,0,3151080.1,0
92781,74,0,1,66,51710,7,7,0,9284649.6,0
7719,5,0,1,3,47283,10,6,3,777314.3,0
46313,91,0,1,42,14423,10,3,7,4638363.8,0
53973,69,1,0,82,3337,9,3,4,5404423.3,0
95748,28,0,0,75,6968,2,2,10,9577750.1,0
64615,38,1,0,45,8777,8,10,5,6469341.9,0
10876,64,0,0,44,71768,4,8,8,1089783,0
38315,97,0,1,58,99664,2,3,5,3839110,0
16733,20,0,0,4,79027,5,10,3,1674111.9,0
17417,53,0,0,47,24075,3,5,10,1743942,0
45946,24,0,0,64,16419,7,2,9,4601566.1,0
32143,91,1,0,33,43345,7,4,7,3219151.7,0
23409,45,1,0,55,92659,6,2,4,2345459.2,0
58559,16,0,0,2,72345,7,8,3,5856579.6,0
88182,3,1,1,82,35450,8,9,8,8830006.4,1
12315,67,1,0,58,84746,7,10,10,1240599.7,0
19520,40,0,1,64,39739,9,7,3,1960957.8,0
79262,55,0,0,10,46299,8,7,10,7927560.9,0
33550,8,0,1,76,72430,5,10,4,3366345.9,0
45179,14,0,0,10,58110,8,8,7,4519301.5,0
8677,7,0,1,91,52191,9,10,10,877121.4,0
52517,75,0,1,85,85664,10,6,8,5254743.7,0
53762,24,1,1,27,55313,7,6,9,5387288.1,0
79553,7,1,0,61,35059,8,2,1,7964369.6,0
9367,99,1,1,73,1080,4,9,8,944409.6,0
20349,35,0,1,52,75883,8,3,3,2039634.6,0
34433,45,1,1,34,63456,5,1,10,3453087.9,1
1451,33,0,1,82,48492,7,4,10,148347.6,0
21527,82,1,0,76,68419,6,6,10,2157776.2,0
45209,50,0,1,8,16056,8,4,9,4526043.8,0
93318,20,1,1,34,96463,1,2,8,9340167.8,1
31437,10,1,0,52,1123,10,8,5,3148110.3,0
4742,71,1,1,73,73433,3,7,9,485143,1
48648,80,0,0,99,57450,8,8,8,4875007.1,0
89003,41,1,0,86,7961,2,7,6,8911885.2,0
25182,73,1,1,90,15511,4,3,5,2526249.3,1
38890,19,1,1,52,56283,2,9,7,3898194.1,0
8682,26,1,0,55,83971,4,8,9,876659.1,0
17332,28,1,0,77,14619,9,10,5,1742502.9,0
75671,63,1,1,65,8142,7,2,4,7574463.3,1
5991,1,0,0,77,18757,6,8,0,602374.1,0
46463,56,1,0,79,36162,5,6,6,4653602.9,0
99774,44,0,1,80,8823,4,1,8,9983069.1,0
60244,31,0,1,46,8072,5,5,5,6031860.3,0
78747,37,1,1,96,78552,9,10,5,7887317.2,0
47635,18,1,0,83,44919,4,8,1,4774793.1,0
6591,16,0,1,51,36504,10,1,8,663660.4,0
12997,79,0,1,99,26726,4,4,6,1312665.7,0
16146,69,0,1,9,29889,4,8,2,1619608.6,0
94792,77,0,0,89,63448,1,3,6,9484212,0
2382,68,0,1,38,9577,9,1,0,244305.7,0
71528,32,1,0,59,14402,4,10,3,7159665,0
16249,71,0,0,77,86994,4,3,0,1627810.9,0
34910,64,1,1,4,69586,4,7,10,3499187,1
32396,11,1,1,8,75606,3,10,4,3247610.7,1
50205,56,0,1,9,96108,4,3,4,5023160.6,0
10697,20,1,1,19,88129,9,7,1,1075136,1
50436,3,1,1,31,30636,6,6,3,5051967.3,0
89215,84,0,1,48,6565,1,3,2,8927554.6,0
88746,45,1,0,43,59032,1,2,4,8880447.7,0
81582,63,1,0,58,4463,7,2,0,8166678.9,0
17241,98,1,1,7,58838,9,2,8,1730302.1,0
81401,67,1,1,88,74462,10,4,8,8149175.1,1
41659,3,0,0,73,6480,2,9,10,4171071.8,0
62268,54,1,0,23,82844,7,10,2,6230294.9,0
91618,50,1,0,28,70160,5,5,1,9166381.3,0
37151,30,0,1,72,61643,7,1,6,3718557.2,0
17705,66,1,0,94,14128,4,6,0,1780034.3,0
93558,78,1,0,73,61781,5,5,8,9366616.4,0
3086,56,1,1,87,62868,4,6,6,323109.6,0
30247,9,1,1,70,66810,5,7,6,3034212.5,1
26580,48,1,0,53,8099,6,7,0,2666936.7,0
21316,9,1,1,27,81882,9,8,3,2138919.9,0
77646,36,0,1,49,52556,4,1,3,7770618.8,0
39806,32,1,1,66,39652,6,10,4,3990034.4,0
91624,29,0,1,20,57853,1,6,10,9168443.3,0
96329,51,0,1,80,87241,4,2,10,9643766.1,0
36580,72,1,0,53,22484,2,6,1,3664202.8,0
50013,60,1,1,82,36376,5,3,1,5014166,1
3763,30,0,1,20,31506,5,4,10,381105.3,0
93256,79,1,0,62,57645,6,5,1,9333157.1,0
85705,30,1,0,24,21317,1,10,0,8575077.6,0
10714,79,0,1,53,85646,10,7,0,1076250,0
10540,64,1,1,2,50820,5,1,5,1059468.8,0
70126,97,0,1,42,26733,6,1,10,7018315.1,0
87915,21,1,1,100,47935,8,1,10,8800446.3,1
44244,81,1,1,29,38363,3,3,5,4434431.4,0
65101,3,0,0,60,26676,8,9,3,6515401.9,0
93278,87,1,1,47,86035,7,9,8,9339538.5,1
38372,21,0,0,77,88138,7,9,4,3842724.8,0
97165,58,0,1,39,86193,9,2,4,9720521.5,0
42113,92,1,0,37,88214,10,9,1,4217469.8,0
7288,21,0,1,44,88937,4,5,4,734763.5,0
62690,100,1,1,62,72906,6,10,5,6277655.5,0
32689,28,1,1,46,92851,1,10,4,3273464.1,0
21106,68,0,0,33,38256,9,5,3,2114088.5,0
